#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA294A
#Date Time: 2025-12-17 02:28:57.793
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 500 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -20 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 10 kHz
#Period: 100 us
#Amplitude: 2.5 V
#Offset: 2.5 V
#Symmetry: 10 %
#Phase: 0
#Wavegen Channel 2: Enabled
#Mode: Simple
#Type: DC
#Offset: 5 V

Time (s)	Channel 1 (V)
-0.00258048	15.79762813717914
-0.00257985	15.79762813717914
-0.00257922	15.79392677151927
-0.00257859	15.79392677151927
-0.00257796	15.79762813717914
-0.00257733	15.79762813717914
-0.0025767	15.79392677151927
-0.00257607	15.79392677151927
-0.00257544	15.7902254058594
-0.00257481	15.7902254058594
-0.00257418	15.79392677151927
-0.00257355	15.79392677151927
-0.00257292	15.79392677151927
-0.00257229	15.7902254058594
-0.00257166	15.79392677151927
-0.00257103	15.79762813717914
-0.0025704	15.79392677151927
-0.00256977	15.79762813717914
-0.00256914	15.80873223415876
-0.00256851	15.79762813717914
-0.00256788	15.79392677151927
-0.00256725	15.79762813717914
-0.00256662	15.79022540585939
-0.00256599	15.78652404019952
-0.00256536	15.78652404019952
-0.00256473	15.79022540585939
-0.0025641	15.79392677151927
-0.00256347	15.79022540585939
-0.00256284	15.78652404019952
-0.00256221	15.7902254058594
-0.00256158	15.7902254058594
-0.00256095	15.7902254058594
-0.00256032	15.7902254058594
-0.00255969	15.78652404019953
-0.00255906	15.80132950283901
-0.00255843	15.86055135339696
-0.0025578	15.87905818169632
-0.00255717	15.87535681603645
-0.00255654	15.85314862207721
-0.00255591	15.83464179377786
-0.00255528	15.83094042811799
-0.00255465	15.81613496547851
-0.00255402	15.81243359981863
-0.00255339	15.81243359981863
-0.00255276	15.80873223415876
-0.00255213	15.80873223415876
-0.0025515	15.80873223415876
-0.00255087	15.80873223415876
-0.00255024	15.80873223415876
-0.00254961	15.80132950283902
-0.00254898	15.80503086849888
-0.00254835	15.80503086849888
-0.00254772	15.80503086849888
-0.00254709	15.8161349654785
-0.00254646	15.8161349654785
-0.00254583	15.80503086849888
-0.0025452	15.80503086849888
-0.00254457	15.80503086849888
-0.00254394	15.80503086849888
-0.00254331	15.80503086849888
-0.00254268	15.80503086849888
-0.00254205	15.80503086849888
-0.00254142	15.80132950283901
-0.00254079	15.80132950283901
-0.00254016	15.80503086849888
-0.00253953	15.80503086849888
-0.0025389	15.80873223415876
-0.00253827	15.80503086849888
-0.00253764	15.79762813717914
-0.00253701	15.80132950283901
-0.00253638	15.80503086849888
-0.00253575	15.80503086849888
-0.00253512	15.80873223415876
-0.00253449	15.80503086849888
-0.00253386	15.80503086849888
-0.00253323	15.80132950283901
-0.0025326	15.80132950283901
-0.00253197	15.80503086849888
-0.00253134	15.80503086849889
-0.00253071	15.80873223415876
-0.00253008	15.80503086849888
-0.00252945	15.80503086849888
-0.00252882	15.80132950283901
-0.00252819	15.80132950283901
-0.00252756	15.80503086849888
-0.00252693	15.80132950283901
-0.0025263	15.80132950283901
-0.00252567	15.80503086849888
-0.00252504	15.80132950283901
-0.00252441	15.80132950283901
-0.00252378	15.79762813717914
