#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA294A
#Date Time: 2025-12-17 02:22:38.824
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 500 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -25 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 20 kHz
#Period: 50 us
#Amplitude: 2.5 V
#Offset: 2.5 V
#Symmetry: 50 %
#Phase: 0
#Wavegen Channel 2: Enabled
#Mode: Simple
#Type: DC
#Offset: 5 V

Time (s)	Channel 1 (V)
-0.00512	26.66434174784544
-0.00511875	26.66434174784544
-0.0051175	26.66434174784544
-0.00511625	26.66064038218557
-0.005115	26.66434174784544
-0.00511375	26.6569390165257
-0.0051125	26.66434174784544
-0.00511125	26.66434174784544
-0.00511	26.66064038218557
-0.00510875	26.66434174784544
-0.0051075	26.66064038218557
-0.00510625	26.6569390165257
-0.005105	26.66064038218557
-0.00510375	26.66434174784544
-0.0051025	26.66064038218557
-0.00510125	26.66064038218557
-0.0051	26.65323765086583
-0.00509875	26.69765403878429
-0.0050975	26.71986223274351
-0.00509625	26.69765403878429
-0.005095	26.6828485761448
-0.00509375	26.67914721048493
-0.0050925	26.67914721048493
-0.00509125	26.67174447916519
-0.00509	26.67914721048493
-0.00508875	26.67544584482506
-0.0050875	26.67544584482506
-0.00508625	26.67174447916518
-0.005085	26.67174447916518
-0.00508375	26.67544584482506
-0.0050825	26.67174447916518
-0.00508125	26.67174447916518
-0.00508	26.67174447916518
-0.00507875	26.67174447916518
-0.0050775	26.67174447916518
-0.00507625	26.67174447916518
-0.005075	26.66804311350532
-0.00507375	26.68654994180467
-0.0050725	26.67544584482506
-0.00507125	26.66804311350531
-0.00507	26.67174447916518
-0.00506875	26.67174447916518
-0.0050675	26.66064038218557
-0.00506625	26.66434174784544
-0.005065	26.66434174784544
-0.00506375	26.66434174784544
-0.0050625	26.66804311350531
-0.00506125	26.66804311350531
-0.00506	26.66434174784544
-0.00505875	26.66434174784544
-0.0050575	26.66434174784544
-0.00505625	26.66434174784544
-0.005055	26.66434174784544
-0.00505375	26.66434174784544
-0.0050525	26.66064038218557
-0.00505125	26.66064038218557
-0.00505	26.6569390165257
-0.00504875	26.70135540444414
-0.0050475	26.72356359840339
-0.00504625	26.6976540387843
-0.005045	26.6828485761448
-0.00504375	26.67914721048493
-0.0050425	26.67544584482506
-0.00504125	26.67544584482506
-0.00504	26.67174447916518
-0.00503875	26.67174447916518
-0.0050375	26.67174447916518
-0.00503625	26.66804311350531
-0.005035	26.67174447916518
-0.00503375	26.67544584482506
-0.0050325	26.67544584482505
-0.00503125	26.66804311350531
-0.00503	26.66804311350531
-0.00502875	26.67174447916518
-0.0050275	26.67174447916518
-0.00502625	26.67174447916518
-0.005025	26.66804311350531
-0.00502375	26.6828485761448
-0.0050225	26.67544584482506
-0.00502125	26.67544584482505
-0.00502	26.66804311350531
-0.00501875	26.66434174784544
-0.0050175	26.66804311350531
-0.00501625	26.66804311350531
-0.005015	26.66804311350531
-0.00501375	26.67174447916518
-0.0050125	26.66434174784544
-0.00501125	26.66434174784544
-0.00501	26.66434174784544
-0.00500875	26.66804311350531
-0.0050075	26.66434174784544
-0.00500625	26.66064038218557
-0.005005	26.66434174784544
-0.00500375	26.66064038218557
-0.0050025	26.66434174784544
-0.00500125	26.66064038218557
-0.005	26.6569390165257
-0.00499875	26.70135540444416
-0.0049975	26.72356359840339
-0.00499625	26.69395267312441
-0.004995	26.67914721048493
-0.00499375	26.67544584482506
-0.0049925	26.67544584482506
-0.00499125	26.67544584482506
-0.00499	26.67174447916518
-0.00498875	26.67174447916518
-0.0049875	26.67544584482506
-0.00498625	26.67544584482506
-0.004985	26.67174447916518
-0.00498375	26.66804311350531
-0.0049825	26.67174447916518
-0.00498125	26.66804311350531
-0.00498	26.67174447916518
-0.00497875	26.67174447916518
-0.0049775	26.67174447916518
-0.00497625	26.66804311350531
-0.004975	26.67174447916518
-0.00497375	26.6828485761448
-0.0049725	26.67544584482506
-0.00497125	26.66804311350531
-0.00497	26.66804311350531
-0.00496875	26.67174447916518
-0.0049675	26.66804311350531
-0.00496625	26.66434174784544
-0.004965	26.66064038218557
-0.00496375	26.66804311350531
-0.0049625	26.66064038218557
-0.00496125	26.66434174784544
-0.00496	26.66434174784544
-0.00495875	26.66804311350531
-0.0049575	26.66434174784544
-0.00495625	26.66064038218557
-0.004955	26.66064038218557
-0.00495375	26.66434174784544
-0.0049525	26.66434174784544
-0.00495125	26.66064038218557
-0.00495	26.6569390165257
-0.00494875	26.7087581357639
-0.0049475	26.73096632972312
-0.00494625	26.70135540444416
-0.004945	26.68654994180467
-0.00494375	26.6828485761448
-0.0049425	26.67914721048493
-0.00494125	26.67544584482506
-0.00494	26.66804311350531
-0.00493875	26.67544584482505
-0.0049375	26.67544584482506
-0.00493625	26.67174447916518
-0.004935	26.67174447916518
-0.00493375	26.67544584482506
-0.0049325	26.67174447916518
-0.00493125	26.66804311350531
-0.00493	26.67174447916518
-0.00492875	26.66434174784544
-0.0049275	26.66804311350531
-0.00492625	26.67174447916518
-0.004925	26.67914721048493
-0.00492375	26.6828485761448
-0.0049225	26.67544584482506
-0.00492125	26.67544584482506
-0.00492	26.66804311350531
-0.00491875	26.67174447916518
-0.0049175	26.66804311350531
-0.00491625	26.66064038218557
-0.004915	26.66434174784544
-0.00491375	26.66804311350531
