#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA294A
#Date Time: 2025-12-17 02:19:21.699
#Sample rate: 40000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 500 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -5 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 2.5 V
#Offset: 2.5 V
#Symmetry: 50 %
#Phase: 0
#Wavegen Channel 2: Enabled
#Mode: Simple
#Type: DC
#Offset: 5 V

Time (s)	Channel 1 (V)
-0.1024	6.28622085880881
-0.102375	6.282519493148937
-0.10235	6.282519493148937
-0.102325	6.282519493148937
-0.1023	6.278818127489066
-0.102275	6.278818127489066
-0.10225	6.275116761829194
-0.102225	6.275116761829194
-0.1022	6.275116761829194
-0.102175	6.275116761829194
-0.10215	6.271415396169322
-0.102125	6.271415396169321
-0.1021	6.26771403050945
-0.102075	6.26771403050945
-0.10205	6.264012664849578
-0.102025	6.264012664849578
-0.102	6.264012664849576
-0.101975	6.260311299189706
-0.10195	6.260311299189706
-0.101925	6.256609933529834
-0.1019	6.252908567869962
-0.101875	6.252908567869962
-0.10185	6.252908567869962
-0.101825	6.249207202210091
-0.1018	6.245505836550218
-0.101775	6.245505836550218
-0.10175	6.245505836550216
-0.101725	6.241804470890346
-0.1017	6.275116761829194
-0.101675	6.319533149747658
-0.10165	6.304727687108169
-0.101625	6.301026321448298
-0.1016	6.301026321448298
-0.101575	6.297324955788426
-0.10155	6.297324955788426
-0.101525	6.293623590128554
-0.1015	6.293623590128554
-0.101475	6.293623590128554
-0.10145	6.289922224468682
-0.101425	6.28622085880881
-0.1014	6.28622085880881
-0.101375	6.28622085880881
-0.10135	6.28622085880881
-0.101325	6.282519493148937
-0.1013	6.278818127489066
-0.101275	6.278818127489066
-0.10125	6.278818127489066
-0.101225	6.275116761829194
-0.1012	6.275116761829194
-0.101175	6.275116761829194
-0.10115	6.271415396169322
-0.101125	6.271415396169322
-0.1011	6.26771403050945
-0.101075	6.26771403050945
-0.10105	6.264012664849578
-0.101025	6.264012664849578
-0.101	6.264012664849578
-0.100975	6.260311299189706
-0.10095	6.260311299189706
-0.100925	6.256609933529834
-0.1009	6.256609933529834
-0.100875	6.252908567869964
-0.10085	6.252908567869962
-0.100825	6.249207202210091
-0.1008	6.249207202210091
-0.100775	6.245505836550218
-0.10075	6.245505836550218
-0.100725	6.245505836550218
-0.1007	6.278818127489066
-0.100675	6.319533149747658
-0.10065	6.304727687108169
-0.100625	6.304727687108169
-0.1006	6.301026321448298
-0.100575	6.301026321448298
-0.10055	6.297324955788426
-0.100525	6.297324955788426
-0.1005	6.293623590128556
-0.100475	6.289922224468682
-0.10045	6.289922224468682
-0.100425	6.289922224468682
-0.1004	6.28622085880881
-0.100375	6.28622085880881
-0.10035	6.282519493148937
-0.100325	6.282519493148937
-0.1003	6.278818127489066
-0.100275	6.278818127489066
-0.10025	6.278818127489066
-0.100225	6.278818127489066
-0.1002	6.275116761829194
-0.100175	6.275116761829194
-0.10015	6.271415396169322
-0.100125	6.26771403050945
-0.1001	6.26771403050945
-0.100075	6.26771403050945
-0.10005	6.26771403050945
-0.100025	6.264012664849578
-0.1	6.260311299189706
-0.09997499999999999	6.260311299189706
-0.09995	6.256609933529834
-0.099925	6.256609933529834
-0.0999	6.256609933529834
-0.09987500000000001	6.252908567869962
-0.09984999999999999	6.252908567869962
-0.099825	6.249207202210091
-0.0998	6.245505836550218
-0.099775	6.245505836550218
-0.09975000000000001	6.245505836550218
-0.09972499999999999	6.241804470890362
-0.0997	6.275116761829194
-0.099675	6.319533149747658
-0.09965	6.304727687108169
-0.09962500000000001	6.301026321448298
-0.09959999999999999	6.301026321448296
-0.099575	6.297324955788426
-0.09955	6.297324955788426
-0.099525	6.293623590128554
-0.09950000000000001	6.293623590128554
-0.09947499999999999	6.289922224468682
-0.09945	6.289922224468682
-0.099425	6.289922224468682
-0.0994	6.28622085880881
-0.099375	6.28622085880881
-0.09934999999999999	6.282519493148937
-0.099325	6.282519493148937
-0.0993	6.278818127489066
-0.099275	6.278818127489066
-0.09925	6.278818127489066
-0.09922499999999999	6.275116761829194
-0.0992	6.275116761829194
-0.099175	6.275116761829194
-0.09915	6.271415396169322
-0.099125	6.26771403050945
-0.09909999999999999	6.26771403050945
-0.099075	6.26771403050945
-0.09905	6.26771403050945
-0.099025	6.264012664849578
-0.099	6.264012664849578
-0.09897499999999999	6.260311299189704
-0.09895	6.256609933529834
-0.098925	6.256609933529834
-0.0989	6.256609933529834
-0.098875	6.252908567869962
-0.09884999999999999	6.252908567869962
-0.098825	6.252908567869962
-0.0988	6.249207202210091
-0.098775	6.249207202210091
-0.09875	6.245505836550218
-0.09872499999999999	6.241804470890362
-0.0987	6.275116761829194
-0.098675	6.319533149747658
