#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA294A
#Date Time: 2025-12-17 02:20:10.009
#Sample rate: 80000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 500 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: -5 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 2 kHz
#Period: 500 us
#Amplitude: 2.5 V
#Offset: 2.5 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Enabled
#Mode: Simple
#Type: DC
#Offset: 5 V

Time (s)	Channel 1 (V)
-0.0512	8.455221135493774
-0.0511875	8.455221135493774
-0.051175	8.455221135493774
-0.0511625	8.451519769833903
-0.05115	8.447818404174031
-0.0511375	8.451519769833903
-0.051125	8.447818404174031
-0.0511125	8.447818404174031
-0.0511	8.447818404174031
-0.0510875	8.444117038514158
-0.051075	8.444117038514158
-0.0510625	8.440415672854286
-0.05105	8.440415672854286
-0.0510375	8.440415672854286
-0.051025	8.440415672854286
-0.0510125	8.436714307194414
-0.051	8.436714307194414
-0.0509875	8.436714307194414
-0.050975	8.440415672854286
-0.0509625	8.433012941534543
-0.05095	8.433012941534543
-0.0509375	8.433012941534543
-0.050925	8.433012941534543
-0.0509125	8.429311575874671
-0.0509	8.425610210214799
-0.0508875	8.429311575874671
-0.050875	8.425610210214799
-0.0508625	8.425610210214799
-0.05085	8.425610210214799
-0.0508375	8.421908844554927
-0.050825	8.421908844554927
-0.0508125	8.425610210214797
-0.0508	8.421908844554927
-0.0507875	8.418207478895054
-0.050775	8.418207478895054
-0.0507625	8.418207478895054
-0.05075	8.414506113235184
-0.0507375	8.414506113235182
-0.050725	8.499637523412238
-0.0507125	8.458922501153646
-0.0507	8.458922501153646
-0.0506875	8.455221135493776
-0.050675	8.458922501153646
-0.0506625	8.451519769833903
-0.05065	8.451519769833903
-0.0506375	8.451519769833903
-0.050625	8.447818404174033
-0.0506125	8.447818404174031
-0.0506	8.447818404174031
-0.0505875	8.444117038514158
-0.050575	8.444117038514158
-0.0505625	8.440415672854288
-0.05055	8.444117038514158
-0.0505375	8.440415672854286
-0.050525	8.440415672854286
-0.0505125	8.440415672854286
-0.0505	8.436714307194416
-0.0504875	8.436714307194414
-0.050475	8.440415672854286
