#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA294A
#Date Time: 2025-12-17 02:18:50.606
#Sample rate: 40000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 500 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -5 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 500 Hz
#Period: 2 ms
#Amplitude: 2.5 V
#Offset: 2.5 V
#Symmetry: 50 %
#Phase: 0
#Wavegen Channel 2: Enabled
#Mode: Simple
#Type: DC
#Offset: 5 V

Time (s)	Channel 1 (V)
-0.1024	4.97963878087401
-0.102375	4.964833318234521
-0.10235	4.96113195257465
-0.102325	4.957430586914779
-0.1023	4.957430586914779
-0.102275	4.957430586914779
-0.10225	4.957430586914777
-0.102225	4.953729221254907
-0.1022	4.950027855595035
-0.102175	4.950027855595035
-0.10215	4.950027855595035
-0.102125	4.950027855595033
-0.1021	4.946326489935163
-0.102075	4.946326489935163
-0.10205	4.942625124275291
-0.102025	4.942625124275291
-0.102	4.938923758615419
-0.101975	4.938923758615419
-0.10195	4.938923758615419
-0.101925	4.938923758615419
-0.1019	4.935222392955547
-0.101875	4.935222392955547
-0.10185	4.935222392955547
-0.101825	4.935222392955547
-0.1018	4.931521027295675
-0.101775	4.927819661635803
-0.10175	4.927819661635803
-0.101725	4.927819661635803
-0.1017	4.927819661635803
-0.101675	4.924118295975931
-0.10165	4.924118295975931
-0.101625	4.920416930316059
-0.1016	4.920416930316059
-0.101575	4.920416930316059
-0.10155	4.920416930316059
-0.101525	4.920416930316059
-0.1015	4.916715564656189
-0.101475	4.913014198996315
-0.10145	4.913014198996315
-0.101425	4.913014198996315
-0.1014	4.909312833336443
-0.101375	4.909312833336443
-0.10135	4.905611467676572
-0.101325	4.905611467676572
-0.1013	4.905611467676572
-0.101275	4.901910102016699
-0.10125	4.901910102016699
-0.101225	4.901910102016699
-0.1012	4.901910102016699
-0.101175	4.901910102016699
-0.10115	4.898208736356827
-0.101125	4.898208736356827
-0.1011	4.898208736356827
-0.101075	4.894507370696956
-0.10105	4.894507370696956
-0.101025	4.894507370696956
-0.101	4.890806005037085
-0.100975	4.890806005037083
-0.10095	4.890806005037083
-0.100925	4.887104639377212
-0.1009	4.887104639377212
-0.100875	4.883403273717342
-0.10085	4.88340327371734
-0.100825	4.88340327371734
-0.1008	4.879701908057467
-0.100775	4.879701908057467
-0.10075	4.879701908057467
-0.100725	4.876000542397596
-0.1007	4.876000542397596
-0.100675	4.876000542397596
-0.10065	4.876000542397596
-0.100625	4.872299176737726
-0.1006	4.872299176737724
-0.100575	4.872299176737724
-0.10055	4.868597811077851
-0.100525	4.868597811077851
-0.1005	4.868597811077851
-0.100475	4.86489644541798
-0.10045	4.86489644541798
-0.100425	4.938923758615419
-0.1004	4.97963878087401
-0.100375	4.96483331823453
-0.10035	4.96113195257465
-0.100325	4.96113195257465
-0.1003	4.957430586914779
-0.100275	4.957430586914779
-0.10025	4.957430586914779
-0.100225	4.953729221254907
-0.1002	4.953729221254907
-0.100175	4.950027855595035
-0.10015	4.950027855595035
-0.100125	4.950027855595035
-0.1001	4.946326489935163
-0.100075	4.946326489935163
-0.10005	4.946326489935163
-0.100025	4.942625124275291
-0.1	4.942625124275291
-0.09997499999999999	4.938923758615419
-0.09995	4.938923758615419
-0.099925	4.938923758615419
-0.0999	4.935222392955547
-0.09987500000000001	4.935222392955547
-0.09984999999999999	4.935222392955547
-0.099825	4.931521027295675
-0.0998	4.931521027295675
-0.099775	4.927819661635803
-0.09975000000000001	4.927819661635803
-0.09972499999999999	4.927819661635802
-0.0997	4.924118295975931
-0.099675	4.927819661635803
-0.09965	4.924118295975931
-0.09962500000000001	4.920416930316059
-0.09959999999999999	4.920416930316057
-0.099575	4.916715564656188
-0.09955	4.920416930316059
-0.099525	4.916715564656188
-0.09950000000000001	4.913014198996315
-0.09947499999999999	4.913014198996315
-0.09945	4.913014198996315
-0.099425	4.913014198996315
-0.0994	4.909312833336443
-0.099375	4.909312833336443
-0.09934999999999999	4.905611467676572
-0.099325	4.905611467676572
-0.0993	4.901910102016699
-0.099275	4.901910102016699
-0.09925	4.901910102016699
-0.09922499999999999	4.901910102016697
-0.0992	4.898208736356827
-0.099175	4.898208736356827
-0.09915	4.898208736356827
-0.099125	4.898208736356827
-0.09909999999999999	4.894507370696956
-0.099075	4.894507370696956
-0.09905	4.894507370696956
-0.099025	4.890806005037083
-0.099	4.890806005037083
-0.09897499999999999	4.890806005037083
-0.09895	4.890806005037083
-0.098925	4.887104639377212
-0.0989	4.887104639377212
-0.098875	4.88340327371734
-0.09884999999999999	4.88340327371734
-0.098825	4.88340327371734
-0.0988	4.879701908057467
-0.098775	4.879701908057467
-0.09875	4.876000542397596
-0.09872499999999999	4.876000542397596
-0.0987	4.876000542397596
-0.098675	4.872299176737724
-0.09865	4.872299176737724
-0.098625	4.872299176737724
-0.09859999999999999	4.872299176737722
-0.098575	4.868597811077851
-0.09855	4.868597811077851
-0.098525	4.868597811077851
-0.0985	4.86489644541798
-0.09847499999999999	4.86859781107785
-0.09845	4.86489644541798
-0.098425	4.938923758615419
-0.0984	4.97963878087401
-0.098375	4.964833318234523
-0.09835000000000001	4.961131952574652
-0.098325	4.96113195257465
-0.0983	4.957430586914779
-0.098275	4.957430586914779
-0.09825	4.953729221254907
-0.09822500000000001	4.953729221254907
-0.0982	4.950027855595035
-0.098175	4.950027855595035
-0.09815	4.946326489935163
-0.098125	4.946326489935163
-0.09810000000000001	4.946326489935163
-0.098075	4.942625124275291
-0.09805	4.942625124275291
-0.098025	4.942625124275291
-0.098	4.938923758615419
-0.09797500000000001	4.938923758615419
-0.09795	4.938923758615419
-0.097925	4.938923758615419
-0.0979	4.935222392955547
-0.097875	4.935222392955547
-0.09785000000000001	4.931521027295677
-0.097825	4.931521027295675
-0.0978	4.931521027295675
-0.097775	4.927819661635803
-0.09775	4.927819661635803
-0.09772500000000001	4.927819661635803
-0.0977	4.924118295975931
-0.097675	4.924118295975931
-0.09765	4.924118295975931
-0.097625	4.920416930316059
-0.09760000000000001	4.920416930316059
-0.097575	4.916715564656188
-0.09755	4.916715564656188
-0.097525	4.916715564656188
-0.0975	4.916715564656188
-0.09747500000000001	4.913014198996317
-0.09744999999999999	4.913014198996315
-0.097425	4.913014198996315
-0.0974	4.909312833336443
-0.097375	4.909312833336443
-0.09735000000000001	4.909312833336443
-0.09732499999999999	4.905611467676572
-0.0973	4.905611467676572
-0.097275	4.905611467676572
-0.09725	4.901910102016699
-0.09722500000000001	4.901910102016699
-0.09719999999999999	4.898208736356827
-0.097175	4.901910102016699
-0.09715	4.898208736356827
-0.097125	4.898208736356827
-0.09710000000000001	4.894507370696958
-0.09707499999999999	4.894507370696956
-0.09705	4.894507370696956
-0.097025	4.890806005037083
-0.097	4.890806005037083
-0.09697500000000001	4.890806005037083
-0.09694999999999999	4.890806005037083
-0.096925	4.887104639377212
-0.0969	4.88340327371734
-0.096875	4.88340327371734
-0.09685000000000001	4.88340327371734
-0.09682499999999999	4.88340327371734
-0.0968	4.88340327371734
-0.096775	4.879701908057467
-0.09675	4.879701908057467
-0.09672500000000001	4.879701908057467
-0.09669999999999999	4.876000542397596
-0.096675	4.876000542397596
-0.09665	4.876000542397596
-0.096625	4.876000542397596
-0.09660000000000001	4.872299176737724
-0.09657499999999999	4.872299176737722
-0.09655	4.868597811077851
-0.096525	4.868597811077851
-0.0965	4.868597811077851
-0.09647500000000001	4.868597811077851
-0.09644999999999999	4.864896445418015
-0.096425	4.942625124275291
-0.0964	4.97963878087401
-0.096375	4.964833318234523
-0.09635000000000001	4.96113195257465
-0.09632499999999999	4.957430586914779
-0.0963	4.957430586914779
-0.096275	4.957430586914779
-0.09625	4.953729221254907
-0.096225	4.953729221254907
-0.09619999999999999	4.953729221254905
-0.096175	4.950027855595035
-0.09615	4.950027855595035
-0.096125	4.950027855595035
-0.0961	4.946326489935163
-0.09607499999999999	4.942625124275291
-0.09605	4.942625124275291
-0.096025	4.942625124275291
-0.096	4.938923758615419
-0.095975	4.938923758615419
-0.09594999999999999	4.938923758615419
-0.095925	4.938923758615419
-0.0959	4.938923758615419
-0.095875	4.931521027295675
-0.09585	4.931521027295675
-0.09582499999999999	4.931521027295675
-0.0958	4.931521027295675
-0.095775	4.931521027295675
-0.09575	4.927819661635803
-0.095725	4.927819661635803
-0.09569999999999999	4.927819661635802
-0.095675	4.924118295975931
-0.09565	4.924118295975931
-0.095625	4.920416930316059
-0.0956	4.924118295975931
-0.09557499999999999	4.916715564656188
-0.09555	4.916715564656188
-0.095525	4.916715564656188
-0.0955	4.916715564656188
-0.095475	4.913014198996315
